N,U,2111,EURINR 23 Sep 2022 PE 85.0000,XX,23-09-2022 14:30,PE,85, ,EURINR,EURINR 23 Sep 2022 PE 85.0000,1,Y,0,1,23-Sep-22,EURINR,0.0025
N,U,2112,EURINR 23 Sep 2022 CE 85.2500,XX,23-09-2022 14:30,CE,85.25, ,EURINR,EURINR 23 Sep 2022 CE 85.2500,1,Y,0,1,23-Sep-22,EURINR,0.0025
N,U,2116,EURINR 27 Oct 2022 PE 84.0000,XX,27-10-2022 14:30,PE,84, ,EURINR,EURINR 27 Oct 2022 PE 84.0000,1,Y,0,1,27-Oct-22,EURINR,0.0025
N,U,2117,EURINR 27 Oct 2022 CE 84.2500,XX,27-10-2022 14:30,CE,84.25, ,EURINR,EURINR 27 Oct 2022 CE 84.2500,1,Y,0,1,27-Oct-22,EURINR,0.0025
N,U,2119,EURINR 21 Oct 2022 PE 78.5000,XX,21-10-2022 14:30,PE,78.5, ,EURINR,EURINR 21 Oct 2022 PE 78.5000,1,Y,0,1,21-Oct-22,EURINR,0.0025
N,U,2120,EURINR 21 Oct 2022 CE 78.7500,XX,21-10-2022 14:30,CE,78.75, ,EURINR,EURINR 21 Oct 2022 CE 78.7500,1,Y,0,1,21-Oct-22,EURINR,0.0025
N,U,2121,EURINR 23 Sep 2022 PE 85.2500,XX,23-09-2022 14:30,PE,85.25, ,EURINR,EURINR 23 Sep 2022 PE 85.2500,1,Y,0,1,23-Sep-22,EURINR,0.0025
N,U,2122,EURINR 23 Sep 2022 CE 85.5000,XX,23-09-2022 14:30,CE,85.5, ,EURINR,EURINR 23 Sep 2022 CE 85.5000,1,Y,0,1,23-Sep-22,EURINR,0.0025
N,U,2127,EURINR 04 Nov 2022 CE 76.7500,XX,04-11-2022 14:30,CE,76.75, ,EURINR,EURINR 04 Nov 2022 CE 76.7500,1,Y,0,1,04-Nov-22,EURINR,0.0025
N,U,2128,EURINR 04 Nov 2022 PE 76.7500,XX,04-11-2022 14:30,PE,76.75, ,EURINR,EURINR 04 Nov 2022 PE 76.7500,1,Y,0,1,04-Nov-22,EURINR,0.0025
N,U,2148,EURINR 28 Dec 2022 CE 78.2500,XX,28-12-2022 14:30,CE,78.25, ,EURINR,EURINR 28 Dec 2022 CE 78.2500,1,Y,0,1,28-Dec-22,EURINR,0.0025
N,U,2149,EURINR 28 Dec 2022 PE 78.2500,XX,28-12-2022 14:30,PE,78.25, ,EURINR,EURINR 28 Dec 2022 PE 78.2500,1,Y,0,1,28-Dec-22,EURINR,0.0025
N,U,2152,EURINR 23 Sep 2022 PE 85.5000,XX,23-09-2022 14:30,PE,85.5, ,EURINR,EURINR 23 Sep 2022 PE 85.5000,1,Y,0,1,23-Sep-22,EURINR,0.0025
N,U,2154,EURINR 27 Oct 2022 PE 84.2500,XX,27-10-2022 14:30,PE,84.25, ,EURINR,EURINR 27 Oct 2022 PE 84.2500,1,Y,0,1,27-Oct-22,EURINR,0.0025
N,U,2160,EURINR 27 Oct 2022 CE 84.5000,XX,27-10-2022 14:30,CE,84.5, ,EURINR,EURINR 27 Oct 2022 CE 84.5000,1,Y,0,1,27-Oct-22,EURINR,0.0025
N,U,2195,EURINR 23 Sep 2022 CE 86.7500,XX,23-09-2022 14:30,CE,86.75, ,EURINR,EURINR 23 Sep 2022 CE 86.7500,1,Y,0,1,23-Sep-22,EURINR,0.0025
N,U,2198,EURINR 23 Sep 2022 PE 86.7500,XX,23-09-2022 14:30,PE,86.75, ,EURINR,EURINR 23 Sep 2022 PE 86.7500,1,Y,0,1,23-Sep-22,EURINR,0.0025
N,U,2199,EURINR 23 Sep 2022 CE 87.0000,XX,23-09-2022 14:30,CE,87, ,EURINR,EURINR 23 Sep 2022 CE 87.0000,1,Y,0,1,23-Sep-22,EURINR,0.0025
N,U,2200,EURINR 23 Sep 2022 PE 87.0000,XX,23-09-2022 14:30,PE,87, ,EURINR,EURINR 23 Sep 2022 PE 87.0000,1,Y,0,1,23-Sep-22,EURINR,0.0025
N,U,2731,EURINR 21 Oct 2022 PE 79.2500,XX,21-10-2022 14:30,PE,79.25, ,EURINR,EURINR 21 Oct 2022 PE 79.2500,1,Y,0,1,21-Oct-22,EURINR,0.0025
N,U,2732,EURINR 21 Oct 2022 CE 79.5000,XX,21-10-2022 14:30,CE,79.5, ,EURINR,EURINR 21 Oct 2022 CE 79.5000,1,Y,0,1,21-Oct-22,EURINR,0.0025
N,U,2737,EURINR 23 Sep 2022 CE 74.2500,XX,23-09-2022 14:30,CE,74.25, ,EURINR,EURINR 23 Sep 2022 CE 74.2500,1,Y,0,1,23-Sep-22,EURINR,0.0025
N,U,2738,EURINR 23 Sep 2022 PE 74.2500,XX,23-09-2022 14:30,PE,74.25, ,EURINR,EURINR 23 Sep 2022 PE 74.2500,1,Y,0,1,23-Sep-22,EURINR,0.0025
N,U,2778,EURINR 18 Nov 2022 CE 73.7500,XX,18-11-2022 14:30,CE,73.75, ,EURINR,EURINR 18 Nov 2022 CE 73.7500,1,Y,0,1,18-Nov-22,EURINR,0.0025
N,U,4007,EURINR 04 Nov 2022 CE 78.7500,XX,04-11-2022 14:30,CE,78.75, ,EURINR,EURINR 04 Nov 2022 CE 78.7500,1,Y,0,1,04-Nov-22,EURINR,0.0025
