N,C,17547,AMRUTANJAN,EQ,01-01-1980 00:00,XX,0,C,INE849C01026,AMRUTAJAN HEALTH LTD,1,Y,134403,1,,AMRUTANJAN,0.05
N,C,7145,ANANDRATHI,EQ,01-01-1980 00:00,XX,0,B,INE347A01017,ANAND RATHI WEALTH LTD,1,Y,151192,1,,ANANDRATHI,0.05
N,C,13620,ANANTRAJ,EQ,01-01-1980 00:00,XX,0,C,INE641C01019,ANANT RAJ LIMITED,1,Y,1167992,1,,ANANTRAJ,0.05
N,C,166,ANDHRAPAP,EQ,01-01-1980 00:00,XX,0,C,INE00QT01015,ANDHRA PAPER LIMITED,1,Y,226371,1,,ANDHRAPAP,0.05
N,C,136,ANDHRSUGAR,EQ,01-01-1980 00:00,XX,0,C,INE00F201020,ANDHRA SUGARS LTD,1,Y,705868,1,,ANDHRSUGAR,0.05
N,C,5206,ANDREWYU,EQ,01-01-1980 00:00,XX,0,D,INE270I01014,ANDREW YULE & CO LTD,1,Y,4545288,1,,ANDREWYU,0.05
N,C,324,ANGELONE,EQ,01-01-1980 00:00,XX,0,A,INE019C01026,ANGEL ONE LIMITED,1,Y,63551,1,,ANGELONE,0.05
N,C,16657,ANIKINDS,EQ,01-01-1980 00:00,XX,0,Z,INE806C01018,ANIK INDUSTRIES LTD,1,Y,907537,1,,ANIKINDS,0.05
N,C,29430,ANKITMETAL,EQ,01-01-1980 00:00,XX,0,Z,INF754K01LD3,ANKIT MET & POW LTD,1,Y,4614314,1,,ANKITMETAL,0.05
N,C,3727,ANMOL,EQ,01-01-1980 00:00,XX,0,Z,INE203A01020,ANMOL INDIA LIMITED,1,Y,372218,1,,ANMOL,0.05
N,C,148,ANSALAPI,EQ,01-01-1980 00:00,XX,0,Z,INE00KV01014,ANSAL PROP & INFRA LTD,1,Y,4357280,1,,ANSALAPI,0.05
N,C,13673,ANSALHSG,EQ,01-01-1980 00:00,XX,0,Z,INE645S01016,ANSAL HOUSING LIMITED,1,Y,1941916,1,,ANSALHSG,0.05
N,C,5194,ANTGRAPHIC,EQ,01-01-1980 00:00,XX,0,Z,INE268B01013,ANTARCTICA LTD,1,Y,5068814,1,,ANTGRAPHIC,0.05
N,C,9014,ANUP,EQ,01-01-1980 00:00,XX,0,D,INE419A01022,THE ANUP ENGINEERING LTD,1,Y,107201,1,,ANUP,0.05
N,C,2829,ANURAS,EQ,01-01-1980 00:00,XX,0,B,INE141K01013,ANUPAM RASAYAN INDIA LTD,1,Y,134970,1,,ANURAS,0.05
N,C,11491,APARINDS,EQ,01-01-1980 00:00,XX,0,B,INE531A01024,APAR INDUSTRIES LTD.,1,Y,78451,1,,APARINDS,0.05
