M,D,247426,CRUDEOIL 15 Dec 2022 CE 5250.00,  ,15-12-2022 23:59,CE,5250,D,,Light Sweet Crude Oil,100,Y,10000,1,15-Dec-22,CRUDEOIL,0.1
M,D,247428,CRUDEOIL 15 Dec 2022 CE 5300.00,  ,15-12-2022 23:59,CE,5300,D,,Light Sweet Crude Oil,100,Y,10000,1,15-Dec-22,CRUDEOIL,0.1
M,D,247430,CRUDEOIL 15 Dec 2022 CE 5350.00,  ,15-12-2022 23:59,CE,5350,D,,Light Sweet Crude Oil,100,Y,10000,1,15-Dec-22,CRUDEOIL,0.1
M,D,247432,CRUDEOIL 15 Dec 2022 CE 5400.00,  ,15-12-2022 23:59,CE,5400,D,,Light Sweet Crude Oil,100,Y,10000,1,15-Dec-22,CRUDEOIL,0.1
M,D,247434,CRUDEOIL 15 Dec 2022 CE 5450.00,  ,15-12-2022 23:59,CE,5450,D,,Light Sweet Crude Oil,100,Y,10000,1,15-Dec-22,CRUDEOIL,0.1
M,D,247436,CRUDEOIL 15 Dec 2022 CE 5500.00,  ,15-12-2022 23:59,CE,5500,D,,Light Sweet Crude Oil,100,Y,10000,1,15-Dec-22,CRUDEOIL,0.1
M,D,247438,CRUDEOIL 15 Dec 2022 CE 5550.00,  ,15-12-2022 23:59,CE,5550,D,,Light Sweet Crude Oil,100,Y,10000,1,15-Dec-22,CRUDEOIL,0.1
M,D,247440,CRUDEOIL 15 Dec 2022 CE 5600.00,  ,15-12-2022 23:59,CE,5600,D,,Light Sweet Crude Oil,100,Y,10000,1,15-Dec-22,CRUDEOIL,0.1
M,D,247442,CRUDEOIL 15 Dec 2022 CE 5650.00,  ,15-12-2022 23:59,CE,5650,D,,Light Sweet Crude Oil,100,Y,10000,1,15-Dec-22,CRUDEOIL,0.1
M,D,247444,CRUDEOIL 15 Dec 2022 CE 5700.00,  ,15-12-2022 23:59,CE,5700,D,,Light Sweet Crude Oil,100,Y,10000,1,15-Dec-22,CRUDEOIL,0.1
M,D,247446,CRUDEOIL 15 Dec 2022 CE 5750.00,  ,15-12-2022 23:59,CE,5750,D,,Light Sweet Crude Oil,100,Y,10000,1,15-Dec-22,CRUDEOIL,0.1
M,D,247448,CRUDEOIL 15 Dec 2022 CE 5800.00,  ,15-12-2022 23:59,CE,5800,D,,Light Sweet Crude Oil,100,Y,10000,1,15-Dec-22,CRUDEOIL,0.1
M,D,247450,CRUDEOIL 15 Dec 2022 CE 5850.00,  ,15-12-2022 23:59,CE,5850,D,,Light Sweet Crude Oil,100,Y,10000,1,15-Dec-22,CRUDEOIL,0.1
M,D,247452,CRUDEOIL 15 Dec 2022 CE 5900.00,  ,15-12-2022 23:59,CE,5900,D,,Light Sweet Crude Oil,100,Y,10000,1,15-Dec-22,CRUDEOIL,0.1
M,D,247454,CRUDEOIL 15 Dec 2022 CE 5950.00,  ,15-12-2022 23:59,CE,5950,D,,Light Sweet Crude Oil,100,Y,10000,1,15-Dec-22,CRUDEOIL,0.1
M,D,247456,CRUDEOIL 15 Dec 2022 CE 6000.00,  ,15-12-2022 23:59,CE,6000,D,,Light Sweet Crude Oil,100,Y,10000,1,15-Dec-22,CRUDEOIL,0.1
M,D,247458,CRUDEOIL 15 Dec 2022 CE 6050.00,  ,15-12-2022 23:59,CE,6050,D,,Light Sweet Crude Oil,100,Y,10000,1,15-Dec-22,CRUDEOIL,0.1
M,D,247460,CRUDEOIL 15 Dec 2022 CE 6100.00,  ,15-12-2022 23:59,CE,6100,D,,Light Sweet Crude Oil,100,Y,10000,1,15-Dec-22,CRUDEOIL,0.1
M,D,247462,CRUDEOIL 15 Dec 2022 CE 6150.00,  ,15-12-2022 23:59,CE,6150,D,,Light Sweet Crude Oil,100,Y,10000,1,15-Dec-22,CRUDEOIL,0.1
M,D,247464,CRUDEOIL 15 Dec 2022 CE 6200.00,  ,15-12-2022 23:59,CE,6200,D,,Light Sweet Crude Oil,100,Y,10000,1,15-Dec-22,CRUDEOIL,0.1
M,D,247466,CRUDEOIL 15 Dec 2022 CE 6250.00,  ,15-12-2022 23:59,CE,6250,D,,Light Sweet Crude Oil,100,Y,10000,1,15-Dec-22,CRUDEOIL,0.1
M,D,247468,CRUDEOIL 15 Dec 2022 CE 6300.00,  ,15-12-2022 23:59,CE,6300,D,,Light Sweet Crude Oil,100,Y,10000,1,15-Dec-22,CRUDEOIL,0.1
M,D,247470,CRUDEOIL 15 Dec 2022 CE 6350.00,  ,15-12-2022 23:59,CE,6350,D,,Light Sweet Crude Oil,100,Y,10000,1,15-Dec-22,CRUDEOIL,0.1
M,D,247472,CRUDEOIL 15 Dec 2022 CE 6400.00,  ,15-12-2022 23:59,CE,6400,D,,Light Sweet Crude Oil,100,Y,10000,1,15-Dec-22,CRUDEOIL,0.1
M,D,245490,CRUDEOIL 17 Oct 2022 PE 9750.00,  ,17-10-2022 23:59,PE,9750,D,,Light Sweet Crude Oil,100,Y,10000,1,17-Oct-22,CRUDEOIL,0.1
M,D,242244,CRUDEOIL 18 Nov 2022,  ,18-11-2022 23:59,XX,0,B,,Light Sweet Crude Oil,100,Y,10000,1,18-Nov-22,CRUDEOIL,1
M,D,243301,CRUDEOIL 19 Dec 2022,  ,19-12-2022 23:59,XX,0,C,,Light Sweet Crude Oil,100,Y,10000,1,19-Dec-22,CRUDEOIL,1
M,D,244999,CRUDEOIL 19 Jan 2023,  ,19-01-2023 23:59,XX,0,D,,Light Sweet Crude Oil,100,Y,10000,1,19-Jan-23,CRUDEOIL,1
M,D,240524,CRUDEOIL 19 Oct 2022,  ,19-10-2022 23:59,XX,0,A,,Light Sweet Crude Oil,100,Y,10000,1,19-Oct-22,CRUDEOIL,1
M,D,247398,CRUDEOIL 20 Mar 2023,  ,20-03-2023 23:59,XX,0,Z,,Light Sweet Crude Oil,100,Y,10000,1,20-Mar-23,CRUDEOIL,1
M,D,236488,GOLD 03 Feb 2023,  ,03-02-2023 23:59,XX,0,C,,GOLD.995 EX-AHMEDABAD,1,Y,10,1,03-Feb-23,GOLD,1
M,D,245896,GOLD 04 Aug 2023,  ,04-08-2023 23:59,XX,0,Z,,GOLD.995 EX-AHMEDABAD,1,Y,10,1,04-Aug-23,GOLD,1
M,D,240284,GOLD 05 Apr 2023,  ,05-04-2023 23:59,XX,0,D,,GOLD.995 EX-AHMEDABAD,1,Y,10,1,05-Apr-23,GOLD,1
M,D,234876,GOLD 05 Dec 2022,  ,05-12-2022 23:59,XX,0,B,,GOLD.995 EX-AHMEDABAD,1,Y,10,1,05-Dec-22,GOLD,1
M,D,243149,GOLD 05 Jun 2023,  ,05-06-2023 23:59,XX,0,Z,,GOLD.995 EX-AHMEDABAD,1,Y,10,1,05-Jun-23,GOLD,1
M,D,233972,GOLD 05 Oct 2022,  ,05-10-2022 23:59,XX,0,A,,GOLD.995 EX-AHMEDABAD,1,Y,10,1,05-Oct-22,GOLD,1
M,D,247118,GOLD 24 Jan 2023 CE 47300.00,  ,24-01-2023 23:59,CE,47300,D,,GOLD.995 EX-AHMEDABAD,1,Y,100,1,24-Jan-23,GOLD,0.5
M,D,247120,GOLD 24 Jan 2023 CE 47400.00,  ,24-01-2023 23:59,CE,47400,D,,GOLD.995 EX-AHMEDABAD,1,Y,100,1,24-Jan-23,GOLD,0.5
M,D,247122,GOLD 24 Jan 2023 CE 47500.00,  ,24-01-2023 23:59,CE,47500,D,,GOLD.995 EX-AHMEDABAD,1,Y,100,1,24-Jan-23,GOLD,0.5
M,D,247124,GOLD 24 Jan 2023 CE 47600.00,  ,24-01-2023 23:59,CE,47600,D,,GOLD.995 EX-AHMEDABAD,1,Y,100,1,24-Jan-23,GOLD,0.5
M,D,236489,GOLD 24 Jan 2023 CE 47700.00,  ,24-01-2023 23:59,CE,47700,D,,GOLD.995 EX-AHMEDABAD,1,Y,100,1,24-Jan-23,GOLD,0.5
M,D,236491,GOLD 24 Jan 2023 CE 47800.00,  ,24-01-2023 23:59,CE,47800,D,,GOLD.995 EX-AHMEDABAD,1,Y,100,1,24-Jan-23,GOLD,0.5
M,D,236493,GOLD 24 Jan 2023 CE 47900.00,  ,24-01-2023 23:59,CE,47900,D,,GOLD.995 EX-AHMEDABAD,1,Y,100,1,24-Jan-23,GOLD,0.5
M,D,236495,GOLD 24 Jan 2023 CE 48000.00,  ,24-01-2023 23:59,CE,48000,D,,GOLD.995 EX-AHMEDABAD,1,Y,100,1,24-Jan-23,GOLD,0.5
M,D,236497,GOLD 24 Jan 2023 CE 48100.00,  ,24-01-2023 23:59,CE,48100,D,,GOLD.995 EX-AHMEDABAD,1,Y,100,1,24-Jan-23,GOLD,0.5
M,D,240523,GOLD 27 Mar 2023 PE 57000.00,  ,27-03-2023 23:59,PE,57000,D,,GOLD.995 EX-AHMEDABAD,1,Y,100,1,27-Mar-23,GOLD,0.5
M,D,246600,GOLDGUINEA 30 Dec 2022,  ,30-12-2022 23:59,XX,0,D,,GOLDGUINEA EX-AHMEDABAD,8,Y,10000,1,30-Dec-22,GOLDGUINEA,1
M,D,245461,GOLDGUINEA 30 Nov 2022,  ,30-11-2022 23:59,XX,0,C,,GOLDGUINEA EX-AHMEDABAD,8,Y,10000,1,30-Nov-22,GOLDGUINEA,1
M,D,242733,GOLDGUINEA 30 Sep 2022,  ,30-09-2022 23:59,XX,0,A,,GOLDGUINEA EX-AHMEDABAD,8,Y,10000,1,30-Sep-22,GOLDGUINEA,1
M,D,243801,GOLDGUINEA 31 Oct 2022,  ,31-10-2022 23:59,XX,0,B,,GOLDGUINEA EX-AHMEDABAD,8,Y,10000,1,31-Oct-22,GOLDGUINEA,1
M,D,245707,GOLDM 04 Nov 2022,  ,04-11-2022 23:59,XX,0,B,,GOLD MINI 995 EX-AHMEDABD,100,Y,10000,1,04-Nov-22,GOLDM,1
M,D,244205,GOLDM 04 Oct 2022,  ,04-10-2022 23:59,XX,0,A,,GOLD MINI 995 EX-AHMEDABD,100,Y,10000,1,04-Oct-22,GOLDM,1
M,D,246896,GOLDM 05 Dec 2022,  ,05-12-2022 23:59,XX,0,C,,GOLD MINI 995 EX-AHMEDABD,100,Y,10000,1,05-Dec-22,GOLDM,1
M,D,247136,GOLDM 23 Sep 2022 CE 46900.00,  ,23-09-2022 23:59,CE,46900,D,,GOLD MINI 995 EX-AHMEDABD,100,Y,10000,1,23-Sep-22,GOLDM,0.5
M,D,247138,GOLDM 23 Sep 2022 CE 47000.00,  ,23-09-2022 23:59,CE,47000,D,,GOLD MINI 995 EX-AHMEDABD,100,Y,10000,1,23-Sep-22,GOLDM,0.5
M,D,247140,GOLDM 23 Sep 2022 CE 47100.00,  ,23-09-2022 23:59,CE,47100,D,,GOLD MINI 995 EX-AHMEDABD,100,Y,10000,1,23-Sep-22,GOLDM,0.5
M,D,247142,GOLDM 23 Sep 2022 CE 47200.00,  ,23-09-2022 23:59,CE,47200,D,,GOLD MINI 995 EX-AHMEDABD,100,Y,10000,1,23-Sep-22,GOLDM,0.5
M,D,247144,GOLDM 23 Sep 2022 CE 47300.00,  ,23-09-2022 23:59,CE,47300,D,,GOLD MINI 995 EX-AHMEDABD,100,Y,10000,1,23-Sep-22,GOLDM,0.5
M,D,247146,GOLDM 23 Sep 2022 CE 47400.00,  ,23-09-2022 23:59,CE,47400,D,,GOLD MINI 995 EX-AHMEDABD,100,Y,10000,1,23-Sep-22,GOLDM,0.5
M,D,247148,GOLDM 23 Sep 2022 CE 47500.00,  ,23-09-2022 23:59,CE,47500,D,,GOLD MINI 995 EX-AHMEDABD,100,Y,10000,1,23-Sep-22,GOLDM,0.5
M,D,247106,GOLDM 23 Sep 2022 CE 47600.00,  ,23-09-2022 23:59,CE,47600,D,,GOLD MINI 995 EX-AHMEDABD,100,Y,10000,1,23-Sep-22,GOLDM,0.5
M,D,246814,GOLDM 23 Sep 2022 CE 47700.00,  ,23-09-2022 23:59,CE,47700,D,,GOLD MINI 995 EX-AHMEDABD,100,Y,10000,1,23-Sep-22,GOLDM,0.5
